bug,dark,dragon,electric,fairy,fighting,fire,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,Cluster
0.0,0.0,0.0,0.7683699332752681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17549453327239306,0.2175840254169583,0.0,0.0,0.0,0.0,0.5757312796030951,"Cluster 6: electric, ground, dark, rock, grass"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4250631456642476,0.41815317444781913,0.3615021907252806,0.7167882609237188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cluster 14: ground, grass, flying, fire, ice"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6261498230010858,0.0,0.0,0.0,0.6144220178325863,0.0,0.4800228985769762,0.0,0.0,"Cluster 4: poison, grass, rock, dark, fairy"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4158255558841441,0.0,0.0,0.0,0.0,0.0,0.9094443947123114,"Cluster 5: water, ice, rock, grass, poison"
0.0,0.0,0.326393051338194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23774244186480262,0.22237469758530656,0.0,0.4706252972509522,0.0,0.18384018864344137,0.0,0.7295273921348973,"Cluster 5: water, ice, rock, grass, poison"
0.0,0.2973810382661482,0.31162666398858985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2269867074163419,0.21231421710683793,0.0,0.44933368149124825,0.0,0.1755230525254897,0.0,0.6965227555158153,"Cluster 5: water, ice, rock, grass, poison"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2536329596096459,0.0,0.21570646967226742,0.6415557190241676,0.2000284535974904,0.0,0.0,0.0,0.6614649785740425,0.0,0.0,"Cluster 2: rock, ground, flying, ghost, ice"
0.0,0.0,0.32450279138367183,0.0,0.0,0.0,0.4984152585199138,0.2803346720708217,0.0,0.23841539574429188,0.47273117916693236,0.4421736909145263,0.0,0.0,0.0,0.182775503763663,0.0,0.24176747857430314,"Cluster 14: ground, grass, flying, fire, ice"
0.0,0.0,0.42435447444052693,0.0,0.0,0.0,0.32589048645853924,0.36659552889151764,0.0,0.31177741038282475,0.6181937302654836,0.0,0.0,0.0,0.0,0.0,0.0,0.3161609515583726,"Cluster 14: ground, grass, flying, fire, ice"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006731164699066,0.0,0.7947040630841752,0.0,0.20695663935690753,0.0,0.2737532319223091,"Cluster 3: poison, rock, water, ice, dark"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36985147197075674,0.0,0.0,0.7321429761116167,0.0,0.5719934887841726,0.0,0.0,"Cluster 16: rock, poison, grass, ground, ice"
0.0,0.5804102737286297,0.0,0.0,0.0,0.0,0.0,0.0,0.5168883604719637,0.44686083016770445,0.44301888833399894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cluster 12: fairy, dark, ghost, ground, normal"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cluster 8: bug, flying, normal, poison, ghost"
0.0,0.0,0.0,0.0,0.0,0.0,0.7464859180830262,0.20993125859822603,0.20651854458352253,0.17853961384109085,0.0,0.0,0.0,0.3503911229217215,0.0,0.41061947060551596,0.0,0.1810498526290064,"Cluster 18: fire, rock, poison, grass, dark"
0.0,0.0,0.0,0.0,0.0,0.3156316503534319,0.22261600884905594,0.0,0.24635071089652474,0.2129753571605067,0.21114427491076856,0.19749584429208444,0.24486199087178304,0.41797264452775346,0.0,0.6530900082645295,0.0,0.0,"Cluster 7: rock, poison, ground, fire, dragon"
0.0,0.0,0.3763677584730392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564229419963389,0.0,0.27134184916136017,0.0,0.6359650069140061,0.0,0.5608178813790479,"Cluster 13: rock, ice, water, fire, ghost"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26370055316129326,0.0,0.0,0.21140496488664284,0.2621069864425369,0.0,0.0,0.8738568067082222,0.0,0.23117994746825693,"Cluster 17: rock, ghost, ground, fire, dragon"
0.0,0.0,0.0,0.0,0.7369467918292765,0.0,0.0,0.0,0.0,0.6068448865709823,0.0,0.0,0.0,0.2977393317235541,0.0,0.0,0.0,0.0,"Cluster 4: poison, grass, rock, dark, fairy"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28410983133751766,0.24561890883819948,0.24350716957329135,0.0,0.0,0.48203691845791,0.0,0.7531916243350733,0.0,0.0,"Cluster 16: rock, poison, grass, ground, ice"
0.0,0.0,0.2772724887344041,0.0,0.0,0.0,0.4258725743582975,0.0,0.23563896412237875,0.0,0.20196336369105297,0.18890838998637488,0.0,0.0,0.0,0.7808656836531808,0.0,0.0,"Cluster 17: rock, ghost, ground, fire, dragon"
0.0,0.3091320147113227,0.3239405546440556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22070378820640896,0.0,0.46708904860548106,0.0,0.5473764753648299,0.0,0.4826971797087312,"Cluster 7: rock, poison, ground, fire, dragon"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43899739426755235,0.0,0.3733528097393888,0.7402857245959302,0.34621671427803946,0.0,0.0,0.0,0.0,0.0,0.0,"Cluster 14: ground, grass, flying, fire, ice"
0.0,0.1689084206275358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1205916130274335,0.0,0.8932541570667071,0.0,0.39877891016401523,0.0,0.0,"Cluster 3: poison, rock, water, ice, dark"
0.0,0.24531708874380725,0.0,0.0,0.0,0.0,0.0,0.4441580246884404,0.21846882030869721,0.0,0.0,0.0,0.21714859311555604,0.7413332824490169,0.0,0.0,0.31318684913219613,0.0,"Cluster 3: poison, rock, water, ice, dark"
0.0,0.0,0.4359813720009087,0.0,0.0,0.0,0.1674097835253888,0.0,0.0,0.16015990324693125,0.0,0.4455573978399706,0.0,0.0,0.0,0.3683483640892126,0.0,0.6496469048206083,"Cluster 5: water, ice, rock, grass, poison"
0.3127762507655384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20641638211984442,0.1784512922482241,0.1769170349612071,0.0,0.0,0.3502177882682122,0.0,0.8208326832952031,0.0,0.0,"Cluster 17: rock, ghost, ground, fire, dragon"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5491871489578067,0.0,0.5811393293194267,0.0,0.0,0.0,0.600558536145947,"Cluster 5: water, ice, rock, grass, poison"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35762547451650906,0.0,0.6632649520739252,0.0,0.0,0.0,0.5483301618120351,0.0,0.36265363223660513,"Cluster 13: rock, ice, water, fire, ghost"
0.0,0.0,0.0,0.0,0.0,0.0,0.5290102507358585,0.0,0.0,0.0,0.2508747829715221,0.23465816013952118,0.0,0.0,0.0,0.7759803771779996,0.0,0.0,"Cluster 17: rock, ghost, ground, fire, dragon"
0.0,0.0,0.0,0.0,0.0,0.44175518380353257,0.6231426778436466,0.0,0.3447902117875864,0.29807837060292347,0.0,0.0,0.34270661279672043,0.0,0.0,0.0,0.0,0.3022693054415756,"Cluster 10: fighting, normal, ghost, rock, grass"
0.0,0.5126441328712248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18300029880781685,0.0,0.5809422404525346,0.0,0.6051553494161225,0.0,0.0,"Cluster 16: rock, poison, grass, ground, ice"
0.0,0.0,0.0,0.0,0.0,0.0,0.7581927815686524,0.0,0.0,0.2417861130562123,0.23970732673204265,0.0,0.0,0.0,0.0,0.5560787525354084,0.0,0.0,"Cluster 18: fire, rock, poison, grass, dark"
0.0,0.0,0.0,0.0,0.0,0.0,0.7809615616580132,0.0,0.0,0.24904703002966114,0.0,0.0,0.0,0.0,0.0,0.5727779814606027,0.0,0.0,"Cluster 18: fire, rock, poison, grass, dark"
0.0,0.0,0.0,0.8216742637520957,0.0,0.0,0.0,0.0,0.0,0.4047569398769793,0.40127699150197316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cluster 6: electric, ground, dark, rock, grass"
0.0,0.0,0.0,0.0,0.0,0.43732954348745084,0.0,0.0,0.0,0.5901842582439766,0.0,0.0,0.678546543513461,0.0,0.0,0.0,0.0,0.0,"Cluster 10: fighting, normal, ghost, rock, grass"
0.0,0.18270129126782197,0.9572667147197879,0.0,0.0,0.0,0.14702996391961975,0.0,0.0,0.0,0.0,0.1304389877918843,0.0,0.0,0.0,0.10783568626516271,0.0,0.0,"Cluster 1: dragon, rock, flying, fire, steel"
0.0,0.0,0.0,0.0,0.0,0.5134201745301781,0.0,0.0,0.4007247842302831,0.3464349817945481,0.0,0.3212553327015367,0.39830316746886657,0.0,0.0,0.26558615529496465,0.0,0.35130580295340597,"Cluster 10: fighting, normal, ghost, rock, grass"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8546877360297064,0.0,0.22610355078246874,0.0,0.0,0.0,0.4673179412391252,"Cluster 5: water, ice, rock, grass, poison"
0.0,0.0,0.0,0.0,0.0,0.0,0.8812575355147522,0.0,0.0,0.4215468136074217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21373684763253833,"Cluster 18: fire, rock, poison, grass, dark"
0.0,0.2725988850330113,0.0,0.0,0.0,0.0,0.21937559364141887,0.24677649430891918,0.0,0.20987527199698738,0.4161416862337502,0.38924216014191637,0.0,0.41188860357891777,0.0,0.48268768609130697,0.0,0.21282608519220395,"Cluster 7: rock, poison, ground, fire, dragon"
0.0,0.2725988850330113,0.0,0.0,0.0,0.0,0.21937559364141887,0.24677649430891918,0.0,0.20987527199698738,0.4161416862337502,0.38924216014191637,0.0,0.41188860357891777,0.0,0.48268768609130697,0.0,0.21282608519220395,"Cluster 7: rock, poison, ground, fire, dragon"
0.0,0.2725988850330113,0.0,0.0,0.0,0.0,0.21937559364141887,0.24677649430891918,0.0,0.20987527199698738,0.4161416862337502,0.38924216014191637,0.0,0.41188860357891777,0.0,0.48268768609130697,0.0,0.21282608519220395,"Cluster 7: rock, poison, ground, fire, dragon"
0.0,0.2725988850330113,0.0,0.0,0.0,0.0,0.21937559364141887,0.24677649430891918,0.0,0.20987527199698738,0.4161416862337502,0.38924216014191637,0.0,0.41188860357891777,0.0,0.48268768609130697,0.0,0.21282608519220395,"Cluster 7: rock, poison, ground, fire, dragon"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6748395132778487,0.0,0.0,0.0,0.0,0.0,0.7379645190108506,"Cluster 5: water, ice, rock, grass, poison"
0.0,0.0,0.0,0.0,0.0,0.0,0.21798491481883348,0.0,0.0,0.41708963635784424,0.0,0.19338732653442858,0.0,0.0,0.0,0.15987593452578694,0.0,0.8459077016138816,"Cluster 5: water, ice, rock, grass, poison"
0.0,0.0,0.8381173819519507,0.0,0.0,0.0,0.1609117481757331,0.1810102776192775,0.0,0.0,0.3052394530729943,0.14275434065494186,0.0,0.0,0.0,0.3540508682055473,0.0,0.0,"Cluster 1: dragon, rock, flying, fire, steel"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26537565546648934,0.0,0.0,0.6712584583499789,0.0,0.0,0.0,0.0,0.6920894765702921,0.0,0.0,"Cluster 2: rock, ground, flying, ghost, ice"
0.0,0.0,0.0,0.0,0.0,0.3347981513986495,0.23613420311604358,0.0,0.0,0.4518162598140056,0.22396585652730608,0.20948863494477005,0.2597310561214907,0.443353727569467,0.0,0.5195613159019077,0.0,0.0,"Cluster 7: rock, poison, ground, fire, dragon"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3924347447001861,0.0,0.9197798492857407,0.0,0.0,"Cluster 16: rock, poison, grass, ground, ice"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cluster 12: fairy, dark, ghost, ground, normal"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589220425426306,0.0,0.0,0.0,0.0,0.3710365335358207,0.0,0.0,0.0,0.5351347719263283,0.0,"Cluster 9: flying, steel, normal, fighting, rock"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589220425426306,0.0,0.0,0.0,0.0,0.3710365335358207,0.0,0.0,0.0,0.5351347719263283,0.0,"Cluster 9: flying, steel, normal, fighting, rock"
0.0,0.0,0.0,0.0,0.0,0.3054543386831349,0.2154379184949439,0.0,0.0,0.0,0.0,0.19112773526785226,0.236966595101045,0.6067431335493654,0.0,0.6320315987057218,0.0,0.0,"Cluster 16: rock, poison, grass, ground, ice"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5429801627645879,0.0,0.0,0.0,0.0,0.8397455226698988,0.0,0.0,"Cluster 2: rock, ground, flying, ghost, ice"
0.0,0.0,0.44802021263472536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18922368372113024,0.8074989835153513,0.0,0.0,0.0,0.3337928672266913,"Cluster 3: poison, rock, water, ice, dark"
0.0,0.0,0.9783744886972925,0.0,0.0,0.0,0.12522665101330316,0.0,0.0,0.0,0.0,0.11109597776731231,0.0,0.0,0.0,0.0,0.0,0.1214879807480086,"Cluster 1: dragon, rock, flying, fire, steel"
0.0,0.0,0.8903722592250045,0.0,0.0,0.0,0.19536487008251444,0.21976673407382116,0.0,0.0,0.0,0.17331974533835598,0.10744382509176988,0.0,0.0,0.21492868809690024,0.1549629797568861,0.09476610363436269,"Cluster 1: dragon, rock, flying, fire, steel"
0.1521954470907218,0.11278475272267371,0.0,0.0,0.0,0.0,0.09076420866226556,0.0,0.0,0.0,0.0,0.08052230436586177,0.0,0.9372787736850249,0.0,0.26627553917542024,0.0,0.0,"Cluster 3: poison, rock, water, ice, dark"
0.0,0.0,0.9783744886972925,0.0,0.0,0.0,0.12522665101330316,0.0,0.0,0.0,0.0,0.11109597776731231,0.0,0.0,0.0,0.0,0.0,0.1214879807480086,"Cluster 1: dragon, rock, flying, fire, steel"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cluster 14: ground, grass, flying, fire, ice"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cluster 14: ground, grass, flying, fire, ice"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6925275508298059,0.0,0.7213914272720953,0.0,0.0,"Cluster 16: rock, poison, grass, ground, ice"
0.0,0.0,0.0,0.0,0.0,0.0,0.47228666515181145,0.0,0.0,0.45183372800944105,0.44794903106505435,0.41899346845848157,0.0,0.44337086858507235,0.0,0.0,0.0,0.0,"Cluster 14: ground, grass, flying, fire, ice"
0.0,0.16563735870641108,0.6942879455463387,0.0,0.0,0.0,0.2665953229486998,0.0,0.0,0.0,0.12642863478154598,0.0,0.0,0.500545997242961,0.0,0.3910562015912937,0.0,0.0,"Cluster 1: dragon, rock, flying, fire, steel"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5296113189056384,0.0,0.0,0.0,0.20883983945041126,0.2589266576442124,0.0,0.0,0.0,0.37344208820532526,0.6851246346931333,"Cluster 9: flying, steel, normal, fighting, rock"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3140215781946117,0.0,0.0,0.0,0.6162798890289618,0.0,0.7222115665140069,0.0,0.0,"Cluster 16: rock, poison, grass, ground, ice"
0.0,0.0,0.0,0.0,0.0,0.0,0.23192718335103302,0.5217916568774025,0.2566546170248524,0.0,0.0,0.2057563385805512,0.25510362954681026,0.43545483842015037,0.0,0.5103046953179763,0.0,0.22500294432450252,"Cluster 7: rock, poison, ground, fire, dragon"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42470571116497824,0.0,0.0,0.7161855155299137,0.0,0.0,0.0,0.0,0.5538080590321902,0.0,0.0,"Cluster 2: rock, ground, flying, ghost, ice"
0.41584563028341576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094352158203401,0.0,0.0,"Cluster 17: rock, ghost, ground, fire, dragon"
0.0,0.25624530536209655,0.0,0.0,0.0,0.2923777402687066,0.20621495196075054,0.23197203514870934,0.45640203753243264,0.0,0.3911767777404953,0.3658909909821858,0.22682197900186013,0.0,0.0,0.45373059211893885,0.0,0.0,"Cluster 2: rock, ground, flying, ghost, ice"
0.0,0.25624530536209655,0.0,0.0,0.0,0.2923777402687066,0.20621495196075054,0.23197203514870934,0.45640203753243264,0.0,0.3911767777404953,0.3658909909821858,0.22682197900186013,0.0,0.0,0.45373059211893885,0.0,0.0,"Cluster 2: rock, ground, flying, ghost, ice"
0.0,0.3175409905042306,0.0,0.0,0.0,0.3623165587955658,0.0,0.28746138278051414,0.5655766253411134,0.0,0.4847490231692019,0.22670734889928598,0.2810793968638863,0.0,0.0,0.0,0.0,0.0,"Cluster 10: fighting, normal, ghost, rock, grass"
0.5964055562516337,0.0,0.0,0.0,0.0,0.0,0.0,0.40010145150248067,0.0,0.0,0.0,0.0,0.19560936078594893,0.6677995350033572,0.0,0.0,0.0,0.0,"Cluster 8: bug, flying, normal, poison, ghost"
0.3127762507655384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20641638211984442,0.1784512922482241,0.1769170349612071,0.0,0.0,0.3502177882682122,0.0,0.8208326832952031,0.0,0.0,"Cluster 17: rock, ghost, ground, fire, dragon"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cluster 14: ground, grass, flying, fire, ice"
0.0,0.0,0.7395929560595124,0.3676992565408617,0.0,0.0,0.189327808666968,0.0,0.0,0.18112874217686603,0.1795714651794738,0.0,0.20824730619000315,0.0,0.0,0.4165741519431378,0.0,0.0,"Cluster 1: dragon, rock, flying, fire, steel"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cluster 12: fairy, dark, ghost, ground, normal"
0.0,0.11829962426856097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9831091888322712,0.0,0.13964784900409696,0.0,0.0,"Cluster 3: poison, rock, water, ice, dark"
0.0,0.0,0.0,0.0,0.0,0.0,0.4546251948246975,0.0,0.0,0.0,0.4311976825643046,0.4033249322569452,0.0,0.0,0.0,0.6668684201562626,0.0,0.0,"Cluster 2: rock, ground, flying, ghost, ice"
0.0,0.0,0.0,0.8548835692989213,0.0,0.0,0.1467260992614802,0.0,0.0,0.0,0.13916508520308993,0.13016941145943606,0.16138841480343635,0.0,0.0,0.4304512953705694,0.0,0.0,"Cluster 6: electric, ground, dark, rock, grass"
0.0,0.0,0.0,0.5881678691853814,0.0,0.4293852347348641,0.3028467744231441,0.0,0.33513545839575143,0.0,0.2872406298416621,0.2686733075265397,0.333110203968439,0.0,0.0,0.0,0.0,0.0,"Cluster 6: electric, ground, dark, rock, grass"
0.0,0.0,0.0,0.8985700121081597,0.0,0.0,0.0,0.0,0.0,0.0,0.4388301873617424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cluster 6: electric, ground, dark, rock, grass"
0.0,0.0,0.0,0.0,0.0,0.0,0.5568841598876143,0.0,0.0,0.0,0.5281870911111767,0.4940449157206195,0.0,0.0,0.0,0.40843365495559447,0.0,0.0,"Cluster 2: rock, ground, flying, ghost, ice"
0.0,0.5376435342187986,0.0,0.0,0.0,0.0,0.0,0.24335717027291856,0.0,0.0,0.4103756456953039,0.0,0.0,0.0,0.5146123842709528,0.3173330581091673,0.3431943638751792,0.0,"Cluster 15: psychic, dark, ground, flying, rock"
0.0,0.0,0.0,0.0,0.0,0.2517453521732623,0.5326703974492809,0.0,0.1964874131074442,0.3397349805227802,0.1684070332847138,0.0,0.195300021581606,0.500057601056191,0.0,0.3906746375417918,0.0,0.17225580036068008,"Cluster 7: rock, poison, ground, fire, dragon"
0.0,0.0,0.0,0.7770308505517652,0.0,0.0,0.0,0.4500651649608194,0.0,0.0,0.0,0.0,0.44007318093652403,0.0,0.0,0.0,0.0,0.0,"Cluster 6: electric, ground, dark, rock, grass"
0.0,0.0,0.0,0.0,0.0,0.0,0.19983214926655302,0.0,0.0,0.38235635956489566,0.0,0.17728293324519862,0.0,0.0,0.0,0.5862488537583233,0.31701283130881036,0.5815983444374586,"Cluster 13: rock, ice, water, fire, ghost"
0.0,0.0,0.0,0.0,0.0,0.0,0.8983623197322643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43925521338427503,0.0,0.0,"Cluster 18: fire, rock, poison, grass, dark"
0.7552692010911858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6342602143845336,0.0,0.1651738911933954,0.0,0.0,"Cluster 8: bug, flying, normal, poison, ghost"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6347451739879136,0.54875051768276,0.5440325665270014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cluster 14: ground, grass, flying, fire, ice"
0.0,0.6452116617137716,0.0,0.0,0.0,0.0,0.0,0.5840928951183172,0.0,0.0,0.4924808640555043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cluster 15: psychic, dark, ground, flying, rock"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22331473299925642,0.2213947566735833,0.0,0.0,0.6573961238390885,0.0,0.6847957564882085,0.0,0.0,"Cluster 16: rock, poison, grass, ground, ice"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30267649242897154,0.2977560803163069,0.5148327546634457,0.510406415714111,0.0,0.0,0.5051899215598351,0.0,0.19734215526200663,0.0,0.0,"Cluster 4: poison, grass, rock, dark, fairy"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30267649242897154,0.2977560803163069,0.5148327546634457,0.510406415714111,0.0,0.0,0.5051899215598351,0.0,0.19734215526200663,0.0,0.0,"Cluster 4: poison, grass, rock, dark, fairy"
0.0,0.0,0.0,0.0,0.0,0.0,0.5824323778977445,0.0,0.0,0.0,0.18413959048674158,0.5167102528280244,0.0,0.0,0.0,0.5695618634397543,0.0,0.1883479087465207,"Cluster 13: rock, ice, water, fire, ghost"
0.0,0.0,0.0,0.0,0.0,0.2965969529132947,0.0,0.4706391035307338,0.4629882340260606,0.0,0.0,0.0,0.46019035350561877,0.3927661013375157,0.0,0.0,0.3318593151988775,0.0,"Cluster 9: flying, steel, normal, fighting, rock"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589220425426306,0.0,0.0,0.0,0.0,0.3710365335358207,0.0,0.0,0.0,0.5351347719263283,0.0,"Cluster 9: flying, steel, normal, fighting, rock"
0.0,0.0,0.8927088706227244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30410553215294334,0.0,0.0,0.0,0.0,0.0,0.33255179690609865,"Cluster 1: dragon, rock, flying, fire, steel"
0.0,0.0,0.0,0.0,0.0,0.0,0.8134224398317657,0.0,0.0,0.5187974741535176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2630458423736592,"Cluster 18: fire, rock, poison, grass, dark"
0.0,0.0,0.6735826778919822,0.0,0.0,0.0,0.12932241780746703,0.0,0.0,0.12372195631303701,0.0,0.344188725098793,0.0,0.0,0.0,0.3793940038334567,0.0,0.501845869956562,"Cluster 1: dragon, rock, flying, fire, steel"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29587574017517254,0.29106588340658596,0.0,0.4989382387368858,0.0,0.0,0.49383895251009685,0.0,0.5787243910553642,0.0,0.0,"Cluster 7: rock, poison, ground, fire, dragon"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2869310722670612,0.2822666230653644,0.24402541662275412,0.4838547552126293,0.0,0.0,0.47890962634203327,0.0,0.5612288793069206,0.0,0.0,"Cluster 7: rock, poison, ground, fire, dragon"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29157514579841237,0.0,0.0,0.0,0.0,0.0,0.9565479258001842,"Cluster 5: water, ice, rock, grass, poison"
0.0,0.0,0.0,0.9258225547254761,0.0,0.2252953937193813,0.15890155916152404,0.0,0.0,0.0,0.15071312555109115,0.0,0.17478056645649093,0.0,0.0,0.11654262997816571,0.0,0.0,"Cluster 6: electric, ground, dark, rock, grass"
0.0,0.0,0.3764352066610106,0.0,0.6717296614776167,0.0,0.0,0.0,0.0,0.5531413051054884,0.0,0.0,0.3179787629126285,0.0,0.0,0.0,0.0,0.0,"Cluster 11: grass, rock, dragon, water, fairy"
0.0,0.0,0.0,0.0,0.0,0.0,0.8791715261932611,0.0,0.32430211944692455,0.0,0.0,0.0,0.0,0.27511472160541395,0.0,0.2149359272183698,0.0,0.0,"Cluster 18: fire, rock, poison, grass, dark"
0.0,0.0,0.0,0.0,0.0,0.0,0.319631865401753,0.7191103614032345,0.0,0.0,0.0,0.0,0.3515726263936518,0.0,0.0,0.0,0.5070625672567192,0.0,"Cluster 9: flying, steel, normal, fighting, rock"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589220425426306,0.0,0.0,0.0,0.0,0.3710365335358207,0.0,0.0,0.0,0.5351347719263283,0.0,"Cluster 9: flying, steel, normal, fighting, rock"
0.0,0.0,0.0,0.0,0.0,0.2703002662005148,0.0,0.0,0.0,0.0,0.0,0.5073937853748456,0.20969462739531416,0.0,0.0,0.2796462314364338,0.0,0.7398077190323555,"Cluster 5: water, ice, rock, grass, poison"
0.0,0.0,0.3764352066610106,0.0,0.6717296614776167,0.0,0.0,0.0,0.0,0.5531413051054884,0.0,0.0,0.3179787629126285,0.0,0.0,0.0,0.0,0.0,"Cluster 11: grass, rock, dragon, water, fairy"
0.0,0.0,0.3764352066610106,0.0,0.6717296614776167,0.0,0.0,0.0,0.0,0.5531413051054884,0.0,0.0,0.3179787629126285,0.0,0.0,0.0,0.0,0.0,"Cluster 11: grass, rock, dragon, water, fairy"
0.0,0.0,0.3201580874945159,0.0,0.5713059775667557,0.0,0.0,0.0,0.0,0.7056698970625378,0.0,0.0,0.27044089074711825,0.0,0.0,0.0,0.0,0.0,"Cluster 11: grass, rock, dragon, water, fairy"
0.39726259378632256,0.0,0.7712368116842122,0.0,0.0,0.0,0.23691395271923849,0.26650546550992604,0.0,0.0,0.0,0.0,0.13029436298867106,0.0,0.0,0.2606384915992857,0.18791961955007133,0.0,"Cluster 1: dragon, rock, flying, fire, steel"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454003459040394,0.0,0.0,0.0,0.8909999209760668,0.0,0.0,0.0,0.0,"Cluster 4: poison, grass, rock, dark, fairy"
0.4155575923728163,0.0,0.0,0.0,0.0,0.0,0.0,0.278778750714874,0.0,0.0,0.4701074133235752,0.0,0.0,0.0,0.0,0.7270442321546741,0.0,0.0,"Cluster 2: rock, ground, flying, ghost, ice"
0.0,0.0,0.9390924018988436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708149814940845,0.0,0.21157671538763356,0.0,0.0,"Cluster 1: dragon, rock, flying, fire, steel"
0.0,0.3282908359124235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2343821657778839,0.0,0.4960374432762222,0.0,0.0,0.0,0.7689193600691685,"Cluster 5: water, ice, rock, grass, poison"
